path,size_bytes,word_count,line_count
docs/node_modules/type-is/node_modules/mime-db/HISTORY.md,12581,1398,507
docs/node_modules/type-is/node_modules/mime-db/README.md,4091,487,100
docs/node_modules/type-is/node_modules/mime-types/HISTORY.md,8812,1125,397
docs/node_modules/type-is/node_modules/mime-types/README.md,3481,326,113
docs/node_modules/typedarray-to-buffer/README.md,3463,382,85
docs/node_modules/typescript/LICENSE.txt,9197,1409,55
docs/node_modules/typescript/README.md,2842,209,50
docs/node_modules/typescript/SECURITY.md,2656,331,41
docs/node_modules/typescript/ThirdPartyNoticeText.txt,37824,5589,193
docs/node_modules/undici-types/README.md,455,54,6
docs/node_modules/unicode-canonical-property-names-ecmascript/LICENSE-MIT.txt,1077,166,20
docs/node_modules/unicode-canonical-property-names-ecmascript/README.md,1686,156,58
docs/node_modules/unicode-emoji-modifier-base/LICENSE-MIT.txt,1077,166,20
docs/node_modules/unicode-match-property-ecmascript/LICENSE-MIT.txt,1077,166,20
docs/node_modules/unicode-match-property-ecmascript/README.md,2438,235,69
docs/node_modules/unicode-match-property-value-ecmascript/LICENSE-MIT.txt,1077,166,20
docs/node_modules/unicode-match-property-value-ecmascript/README.md,2690,263,72
docs/node_modules/unicode-property-aliases-ecmascript/LICENSE-MIT.txt,1077,166,20
docs/node_modules/unicode-property-aliases-ecmascript/README.md,2087,189,60
docs/node_modules/unified/readme.md,49441,5447,1835
docs/node_modules/unique-string/readme.md,407,49,24
docs/node_modules/unist-util-is/readme.md,9017,952,351
docs/node_modules/unist-util-position/readme.md,6563,562,243
docs/node_modules/unist-util-position-from-estree/readme.md,5111,427,196
docs/node_modules/unist-util-stringify-position/readme.md,6025,539,206
docs/node_modules/unist-util-visit/readme.md,8904,851,319
docs/node_modules/unist-util-visit-parents/readme.md,10403,1086,388
docs/node_modules/universalify/README.md,2012,229,76
docs/node_modules/unpipe/HISTORY.md,59,7,4
docs/node_modules/unpipe/README.md,1250,96,43
docs/node_modules/update-browserslist-db/README.md,717,60,22
docs/node_modules/update-notifier/node_modules/boxen/readme.md,5404,681,300
docs/node_modules/update-notifier/node_modules/camelcase/readme.md,3812,388,142
docs/node_modules/update-notifier/node_modules/chalk/readme.md,11696,1433,297
docs/node_modules/update-notifier/readme.md,6742,859,223
docs/node_modules/uri-js/README.md,6416,736,203
docs/node_modules/url-loader/CHANGELOG.md,8759,543,217
docs/node_modules/url-loader/README.md,10680,1011,440
docs/node_modules/url-loader/node_modules/ajv/README.md,85598,10835,1497
docs/node_modules/url-loader/node_modules/ajv/lib/dotjs/README.md,149,26,3
docs/node_modules/url-loader/node_modules/ajv-keywords/README.md,26225,3681,836
docs/node_modules/url-loader/node_modules/ajv-keywords/keywords/dotjs/README.md,158,26,3
docs/node_modules/url-loader/node_modules/json-schema-traverse/README.md,2694,340,83
docs/node_modules/url-loader/node_modules/mime-db/HISTORY.md,12581,1398,507
docs/node_modules/url-loader/node_modules/mime-db/README.md,4091,487,100
docs/node_modules/url-loader/node_modules/mime-types/HISTORY.md,8812,1125,397
docs/node_modules/url-loader/node_modules/mime-types/README.md,3481,326,113
docs/node_modules/url-loader/node_modules/schema-utils/CHANGELOG.md,13455,706,340
docs/node_modules/url-loader/node_modules/schema-utils/README.md,5918,641,290
docs/node_modules/use-sync-external-store/README.md,261,16,5
docs/node_modules/util-deprecate/History.md,282,34,16
docs/node_modules/util-deprecate/README.md,1666,248,53
docs/node_modules/utila/README.md,191,27,7
docs/node_modules/utility-types/CHANGELOG.md,96,7,1
docs/node_modules/utility-types/README.md,27721,3511,1161
docs/node_modules/utility-types/SECURITY.md,553,88,18
docs/node_modules/utility-types/SUPPORT.md,339,42,12
docs/node_modules/utils-merge/README.md,1319,75,34
docs/node_modules/uuid/CHANGELOG.md,12680,900,229
docs/node_modules/uuid/CONTRIBUTING.md,513,68,18
docs/node_modules/uuid/LICENSE.md,1109,174,9
docs/node_modules/uuid/README.md,16564,2123,505
docs/node_modules/uvu/node_modules/kleur/readme.md,7380,904,232
docs/node_modules/uvu/readme.md,3545,433,137
docs/node_modules/value-equal/README.md,1718,183,54
docs/node_modules/vary/HISTORY.md,792,109,39
docs/node_modules/vary/README.md,2716,304,101
docs/node_modules/vfile/readme.md,22615,2294,785
docs/node_modules/vfile-location/readme.md,4890,475,187
docs/node_modules/vfile-message/readme.md,6959,698,252
docs/node_modules/victory-vendor/CHANGELOG.md,2072,199,117
docs/node_modules/victory-vendor/README.md,2195,321,70
docs/node_modules/watchpack/README.md,6194,853,133
docs/node_modules/wbuf/README.md,1127,178,26
docs/node_modules/web-namespaces/readme.md,3767,332,156
docs/node_modules/web-worker/README.md,4167,452,134
docs/node_modules/webpack/README.md,83366,3571,674
docs/node_modules/webpack/node_modules/mime-db/HISTORY.md,12581,1398,507
docs/node_modules/webpack/node_modules/mime-db/README.md,4091,487,100
docs/node_modules/webpack/node_modules/mime-types/HISTORY.md,8812,1125,397
docs/node_modules/webpack/node_modules/mime-types/README.md,3481,326,113
docs/node_modules/webpack-bundle-analyzer/README.md,10831,1285,221
docs/node_modules/webpack-bundle-analyzer/node_modules/commander/CHANGELOG.md,18812,2063,440
docs/node_modules/webpack-bundle-analyzer/node_modules/commander/Readme.md,32975,4147,917
docs/node_modules/webpack-bundle-analyzer/public/viewer.js.LICENSE.txt,200,23,10
docs/node_modules/webpack-dev-middleware/README.md,17538,1922,542
docs/node_modules/webpack-dev-middleware/node_modules/mime-db/HISTORY.md,12581,1398,507
docs/node_modules/webpack-dev-middleware/node_modules/mime-db/README.md,4091,487,100
docs/node_modules/webpack-dev-middleware/node_modules/mime-types/HISTORY.md,8812,1125,397
docs/node_modules/webpack-dev-middleware/node_modules/mime-types/README.md,3481,326,113
docs/node_modules/webpack-dev-middleware/node_modules/range-parser/HISTORY.md,917,126,56
docs/node_modules/webpack-dev-middleware/node_modules/range-parser/README.md,2278,235,84
docs/node_modules/webpack-dev-server/README.md,23431,2489,345
docs/node_modules/webpack-dev-server/node_modules/ws/README.md,15306,1738,548
docs/node_modules/webpack-merge/README.md,11130,1179,314
docs/node_modules/webpack-sources/README.md,6004,825,228
docs/node_modules/webpackbar/README.md,4363,480,193
docs/node_modules/websocket-driver/CHANGELOG.md,4132,673,142
docs/node_modules/websocket-driver/LICENSE.md,558,82,12
docs/node_modules/websocket-driver/README.md,13082,1894,370
docs/node_modules/websocket-extensions/CHANGELOG.md,891,142,28
docs/node_modules/websocket-extensions/LICENSE.md,558,82,12
docs/node_modules/websocket-extensions/README.md,13158,1820,331
docs/node_modules/websocket-extensions/lib/pipeline/README.md,24708,3288,607
docs/node_modules/which/CHANGELOG.md,2667,482,166
docs/node_modules/which/README.md,1352,223,54
docs/node_modules/widest-line/readme.md,711,91,26
docs/node_modules/wildcard/README.md,2461,298,88
docs/node_modules/wrap-ansi/node_modules/ansi-regex/readme.md,2434,317,66
docs/node_modules/wrap-ansi/node_modules/ansi-styles/readme.md,4908,581,173
docs/node_modules/wrap-ansi/node_modules/strip-ansi/readme.md,1223,118,37
docs/node_modules/wrap-ansi/readme.md,2466,307,91
docs/node_modules/wrappy/README.md,685,94,36
docs/node_modules/write-file-atomic/CHANGELOG.md,893,151,32
docs/node_modules/write-file-atomic/README.md,3109,447,72
docs/node_modules/ws/README.md,13824,1573,495
docs/node_modules/xdg-basedir/readme.md,2178,232,70
docs/node_modules/xml-js/README.md,28321,3466,390
docs/node_modules/yallist/README.md,4717,722,204
docs/node_modules/yaml/README.md,4539,472,127
docs/node_modules/yocto-queue/readme.md,2573,308,80
docs/node_modules/zwitch/readme.md,4930,561,226
docs/prompts/CHANGELOG_v0.3.15.md,10692,1450,320
docs/prompts/index.md,300,47,16
docs/prompts/python.md,929,149,38
docs/prompts/testing_guide_ai.md,12577,1926,548
docs/prompts/v0.2.0.md,6655,1085,297
docs/prompts/v0.3.0-hints.md,13050,2036,497
docs/prompts/v0.3.0.md,10320,1620,411
docs/prompts/v0.3.12.md,18986,2933,703
docs/prompts/v0.3.15.md,25121,4059,1140
docs/prompts/v0.3.16.md,27140,4372,1221
docs/prompts/v0.3.17.md,32559,5203,1399
docs/prompts/v0.3.18.md,13444,2140,458
docs/prompts/v0.3.19.md,31626,5072,1392
docs/prompts/v0.3.2.md,17106,2622,647
docs/prompts/v0.3.20.md,32936,5276,1444
docs/prompts/v0.3.21.md,33215,5318,1460
docs/prompts/v0.3.22.md,33289,5329,1460
docs/prompts/v0.3.23.md,33796,5405,1480
docs/prompts/v0.3.5.md,12676,2030,494
docs/prompts/v0.3.6.md,14645,2341,576
docs/prompts/v0.3.8.md,15830,2515,619
docs/prompts/v0.3.9.md,17476,2707,663
docs/src/pages/index.md,1088,128,29
docs/static/llms.txt,363961,50103,11482
docs/testing/REGRESSION_GUARDS.md,8391,1077,277
editors/README.md,1864,245,59
eval_results/baselines/v0.3.21/SUMMARY.md,3238,426,102
examples/README.md,6162,791,205
examples/STATUS.md,3193,341,87
examples/experimental/README.md,2597,382,82
examples/runnable/README.md,1827,242,61
examples/snippets/README.md,2277,335,94
examples/tests/README.md,3925,493,110
examples_status.md,1678,121,58
gemini.md,42695,5858,1078
input.txt,19,9,9
internal/eval_analyzer/templates/design_template.md,1752,177,110
internal/eval_harness/templates/INTEGRATION.md,5097,583,159
internal/eval_harness/templates/README.md,2862,408,91
internal/eval_harness/templates/TEMPLATE_GUIDE.md,2846,389,90
internal/eval_harness/templates/agent_task_ailang.txt,1403,200,52
internal/eval_harness/templates/agent_task_python.txt,1199,172,51
llms.txt,62593,9087,2431
output/squared_numbers.txt,12,5,5
output.txt,20,9,9
prompts/CHANGELOG_v0.3.15.md,10601,1436,313
prompts/python.md,849,135,31
prompts/testing_guide_ai.md,12487,1912,541
prompts/v0.2.0.md,6575,1071,290
prompts/v0.3.0-hints.md,12964,2022,490
prompts/v0.3.0.md,10240,1606,404
prompts/v0.3.12.md,18905,2919,696
prompts/v0.3.15.md,25040,4045,1133
prompts/v0.3.16.md,27059,4358,1214
prompts/v0.3.17.md,32478,5189,1392
prompts/v0.3.18.md,13363,2126,451
prompts/v0.3.19.md,31545,5058,1385
prompts/v0.3.2.md,17026,2608,640
prompts/v0.3.20.md,32855,5262,1437
prompts/v0.3.21.md,33134,5304,1453
prompts/v0.3.22.md,33208,5315,1453
prompts/v0.3.23.md,33715,5391,1473
prompts/v0.3.5.md,12596,2016,487
prompts/v0.3.6.md,14565,2327,569
prompts/v0.3.8.md,15750,2501,612
prompts/v0.3.9.md,17396,2693,656
tests/results/summary.txt,99,14,2
web/README.md,3806,511,201
